Year,Month,Code_machine,family_pf,recipe_key,quantity_produced_ton,qty_bon_choix_ton,qty_autre_choix_ton,pct_bon_choix,ingredient,ratio_kg_per_ton,quantity_actual_kg,consumption_reelle_kg,quantity_theoretical_kg,ecart_kg,ecart_reel_vs_recette_kg,ecart_pct_recette
2017,12,0102MPM3,TestLiner Coloré,Test coloré,360.865,360.865,0.0,100.0,Defoamer 2 (Erol),1.5,-33.0,33.0,541.3,-574.3,-508.3,-93.9
2017,12,0102MPM3,TestLiner Coloré,Test coloré,360.865,360.865,0.0,100.0,Retention aids ratio,0.37,0.0,0.0,133.52,-133.52,-133.52,-100.0
2017,12,0102MPM3,TestLiner Coloré,Test coloré,360.865,360.865,0.0,100.0,Krofta Polymer ratio,0.37,-1100.0,1100.0,133.52,-1233.52,966.48,723.85
2017,12,0102MPM3,TestLiner Coloré,Test coloré,360.865,360.865,0.0,100.0,Sizing PPO (Agent de collage),3.5,0.0,0.0,1263.03,-1263.03,-1263.03,-100.0
2017,12,0102MPM3,TestLiner Coloré,Test coloré,360.865,360.865,0.0,100.0,PAC,3.5,0.0,0.0,1263.03,-1263.03,-1263.03,-100.0
2018,1,0102MPM2,Cannelure (Fluting),Fluting,552.713,552.713,0.0,100.0,Fiber ratio,1.204,0.0,0.0,665.47,-665.47,-665.47,-100.0
2018,1,0102MPM2,Cannelure (Fluting),Fluting,552.713,552.713,0.0,100.0,waste paper Ratio,1.204,-582.0,582.0,665.47,-1247.47,-83.47,-12.54
2018,1,0102MPM2,Cannelure (Fluting),Fluting,552.713,552.713,0.0,100.0,Starch cationic ratio,15.0,0.0,0.0,8290.69,-8290.7,-8290.7,-100.0
2018,1,0102MPM2,Cannelure (Fluting),Fluting,552.713,552.713,0.0,100.0,Starch oxidized ratio,50.0,0.0,0.0,27635.65,-27635.65,-27635.65,-100.0
2018,1,0102MPM2,Cannelure (Fluting),Fluting,552.713,552.713,0.0,100.0,Biocide ratio,0.15,0.0,0.0,82.91,-82.91,-82.91,-100.0
2018,1,0102MPM2,Cannelure (Fluting),Fluting,552.713,552.713,0.0,100.0,defoamer ratio (Defoamer 1 (afranil)),1.2,0.0,0.0,663.26,-663.26,-663.26,-100.0
2018,1,0102MPM2,Cannelure (Fluting),Fluting,552.713,552.713,0.0,100.0,Retention aids ratio,0.37,0.0,0.0,204.5,-204.5,-204.5,-100.0
2018,1,0102MPM2,Cannelure (Fluting),Fluting,552.713,552.713,0.0,100.0,Krofta Polymer ratio,0.35,0.0,0.0,193.45,-193.45,-193.45,-100.0
2018,1,0102MPM2,Cannelure (Fluting),Fluting,552.713,552.713,0.0,100.0,Prestige cleaning aids Ratio (prestige),0.5,0.0,0.0,276.36,-276.36,-276.36,-100.0
2018,1,0102MPM2,Kraft pour sacs,Kraft_PM2,1902.185,1902.185,0.0,100.0,Pulp Ratio,0.82,0.0,0.0,1559.79,-1559.79,-1559.79,-100.0
2018,1,0102MPM2,Kraft pour sacs,Kraft_PM2,1902.185,1902.185,0.0,100.0,Standard Pulp ratio,0.5493999999999999,0.0,0.0,1045.06,-1045.06,-1045.06,-100.0
2018,1,0102MPM2,Kraft pour sacs,Kraft_PM2,1902.185,1902.185,0.0,100.0,Flocon pulp ratio,0.27060000000000006,-787.46,787.46,514.73,-1302.19,272.73,52.98
2018,1,0102MPM2,Kraft pour sacs,Kraft_PM2,1902.185,1902.185,0.0,100.0,Fiber ratio,1.1,0.0,0.0,2092.4,-2092.4,-2092.4,-100.0
2018,1,0102MPM2,Kraft pour sacs,Kraft_PM2,1902.185,1902.185,0.0,100.0,waste paper Ratio,0.28,-582.0,582.0,532.61,-1114.61,49.39,9.27
2018,1,0102MPM2,Kraft pour sacs,Kraft_PM2,1902.185,1902.185,0.0,100.0,Starch cationic ratio,26.0,0.0,0.0,49456.81,-49456.81,-49456.81,-100.0
2018,1,0102MPM2,Kraft pour sacs,Kraft_PM2,1902.185,1902.185,0.0,100.0,Biocide ratio,0.15,0.0,0.0,285.33,-285.33,-285.33,-100.0
2018,1,0102MPM2,Kraft pour sacs,Kraft_PM2,1902.185,1902.185,0.0,100.0,defoamer ratio (Defoamer 1 (afranil)),1.5,0.0,0.0,2853.28,-2853.28,-2853.28,-100.0
2018,1,0102MPM2,Kraft pour sacs,Kraft_PM2,1902.185,1902.185,0.0,100.0,Retention aids ratio,0.27,0.0,0.0,513.59,-513.59,-513.59,-100.0
2018,1,0102MPM2,Kraft pour sacs,Kraft_PM2,1902.185,1902.185,0.0,100.0,Krofta Polymer ratio,0.25,0.0,0.0,475.55,-475.55,-475.55,-100.0
2018,1,0102MPM2,Kraft pour sacs,Kraft_PM2,1902.185,1902.185,0.0,100.0,Prestige cleaning aids Ratio (prestige),0.4,0.0,0.0,760.87,-760.87,-760.87,-100.0
2018,1,0102MPM2,Kraft pour sacs,Kraft_PM2,1902.185,1902.185,0.0,100.0,Sizing Kraft (Agent collage ASA),3.2,-7.53,7.53,6086.99,-6094.52,-6079.47,-99.88
2018,1,0102MPM3,Cannelure (Fluting),Fluting_PM3,1450.376,1450.376,0.0,100.0,Fiber ratio,1.204,0.0,0.0,1746.25,-1746.25,-1746.25,-100.0
2018,1,0102MPM3,Cannelure (Fluting),Fluting_PM3,1450.376,1450.376,0.0,100.0,waste paper Ratio,1.204,-1429.86,1429.86,1746.25,-3176.11,-316.39,-18.12
2018,1,0102MPM3,Cannelure (Fluting),Fluting_PM3,1450.376,1450.376,0.0,100.0,Starch cationic ratio,33.0,0.0,0.0,47862.41,-47862.41,-47862.41,-100.0
2018,1,0102MPM3,Cannelure (Fluting),Fluting_PM3,1450.376,1450.376,0.0,100.0,Biocide ratio,0.15,0.0,0.0,217.56,-217.56,-217.56,-100.0
2018,1,0102MPM3,Cannelure (Fluting),Fluting_PM3,1450.376,1450.376,0.0,100.0,defoamer ratio (Defoamer 1 (afranil)),0.5,0.0,0.0,725.19,-725.19,-725.19,-100.0
2018,1,0102MPM3,Cannelure (Fluting),Fluting_PM3,1450.376,1450.376,0.0,100.0,Defoamer 2 (Erol),1.5,0.0,0.0,2175.56,-2175.56,-2175.56,-100.0
2018,1,0102MPM3,Cannelure (Fluting),Fluting_PM3,1450.376,1450.376,0.0,100.0,Retention aids ratio,0.37,0.0,0.0,536.64,-536.64,-536.64,-100.0
2018,1,0102MPM3,Cannelure (Fluting),Fluting_PM3,1450.376,1450.376,0.0,100.0,Krofta Polymer ratio,0.37,-970.0,970.0,536.64,-1506.64,433.36,80.75
2018,1,0102MPM3,TestLiner,Testliner,565.888,565.888,0.0,100.0,Fiber ratio,1.204,0.0,0.0,681.33,-681.33,-681.33,-100.0
2018,1,0102MPM3,TestLiner,Testliner,565.888,565.888,0.0,100.0,waste paper Ratio,1.204,-1429.86,1429.86,681.33,-2111.19,748.53,109.86
2018,1,0102MPM3,TestLiner,Testliner,565.888,565.888,0.0,100.0,Starch cationic ratio,33.0,0.0,0.0,18674.3,-18674.3,-18674.3,-100.0
2018,1,0102MPM3,TestLiner,Testliner,565.888,565.888,0.0,100.0,Biocide ratio,0.15,0.0,0.0,84.88,-84.88,-84.88,-100.0
2018,1,0102MPM3,TestLiner,Testliner,565.888,565.888,0.0,100.0,defoamer ratio (Defoamer 1 (afranil)),0.5,0.0,0.0,282.94,-282.94,-282.94,-100.0
2018,1,0102MPM3,TestLiner,Testliner,565.888,565.888,0.0,100.0,Defoamer 2 (Erol),1.5,0.0,0.0,848.83,-848.83,-848.83,-100.0
2018,1,0102MPM3,TestLiner,Testliner,565.888,565.888,0.0,100.0,Retention aids ratio,0.37,0.0,0.0,209.38,-209.38,-209.38,-100.0
2018,1,0102MPM3,TestLiner,Testliner,565.888,565.888,0.0,100.0,Krofta Polymer ratio,0.37,-970.0,970.0,209.38,-1179.38,760.62,363.28
2018,1,0102MPM3,TestLiner,Testliner,565.888,565.888,0.0,100.0,Sizing PPO (Agent de collage),3.5,0.0,0.0,1980.61,-1980.61,-1980.61,-100.0
2018,1,0102MPM3,TestLiner,Testliner,565.888,565.888,0.0,100.0,PAC,3.5,0.0,0.0,1980.61,-1980.61,-1980.61,-100.0
2018,1,0102MPM3,TestLiner Coloré,Test coloré,203.846,203.846,0.0,100.0,Fiber ratio,1.204,0.0,0.0,245.43,-245.43,-245.43,-100.0
2018,1,0102MPM3,TestLiner Coloré,Test coloré,203.846,203.846,0.0,100.0,waste paper Ratio,1.204,-1429.86,1429.86,245.43,-1675.29,1184.43,482.59
2018,1,0102MPM3,TestLiner Coloré,Test coloré,203.846,203.846,0.0,100.0,Starch cationic ratio,33.0,0.0,0.0,6726.92,-6726.92,-6726.92,-100.0
2018,1,0102MPM3,TestLiner Coloré,Test coloré,203.846,203.846,0.0,100.0,Dye ratio (Wet end),5.5,-2110.0,2110.0,1121.15,-3231.15,988.85,88.2
2018,1,0102MPM3,TestLiner Coloré,Test coloré,203.846,203.846,0.0,100.0,Size Press,14.0,0.0,0.0,2853.84,-2853.84,-2853.84,-100.0
2018,1,0102MPM3,TestLiner Coloré,Test coloré,203.846,203.846,0.0,100.0,Biocide ratio,0.15,0.0,0.0,30.58,-30.58,-30.58,-100.0
2018,1,0102MPM3,TestLiner Coloré,Test coloré,203.846,203.846,0.0,100.0,defoamer ratio (Defoamer 1 (afranil)),0.5,0.0,0.0,101.92,-101.92,-101.92,-100.0
2018,1,0102MPM3,TestLiner Coloré,Test coloré,203.846,203.846,0.0,100.0,Defoamer 2 (Erol),1.5,0.0,0.0,305.77,-305.77,-305.77,-100.0
2018,1,0102MPM3,TestLiner Coloré,Test coloré,203.846,203.846,0.0,100.0,Retention aids ratio,0.37,0.0,0.0,75.42,-75.42,-75.42,-100.0
2018,1,0102MPM3,TestLiner Coloré,Test coloré,203.846,203.846,0.0,100.0,Krofta Polymer ratio,0.37,-970.0,970.0,75.42,-1045.42,894.58,1186.08
2018,1,0102MPM3,TestLiner Coloré,Test coloré,203.846,203.846,0.0,100.0,Sizing PPO (Agent de collage),3.5,0.0,0.0,713.46,-713.46,-713.46,-100.0
2018,1,0102MPM3,TestLiner Coloré,Test coloré,203.846,203.846,0.0,100.0,PAC,3.5,0.0,0.0,713.46,-713.46,-713.46,-100.0
2018,2,0102MPM2,Cannelure (Fluting),Fluting,1705.085,1703.045,2.04,99.88,Fiber ratio,1.204,0.0,0.0,2052.92,-2052.92,-2052.92,-100.0
2018,2,0102MPM2,Cannelure (Fluting),Fluting,1705.085,1703.045,2.04,99.88,waste paper Ratio,1.204,-1262.0,1262.0,2052.92,-3314.92,-790.92,-38.53
2018,2,0102MPM2,Cannelure (Fluting),Fluting,1705.085,1703.045,2.04,99.88,Starch cationic ratio,15.0,0.0,0.0,25576.28,-25576.28,-25576.28,-100.0
2018,2,0102MPM2,Cannelure (Fluting),Fluting,1705.085,1703.045,2.04,99.88,Starch oxidized ratio,50.0,0.0,0.0,85254.25,-85254.25,-85254.25,-100.0
2018,2,0102MPM2,Cannelure (Fluting),Fluting,1705.085,1703.045,2.04,99.88,Biocide ratio,0.15,0.0,0.0,255.76,-255.76,-255.76,-100.0
2018,2,0102MPM2,Cannelure (Fluting),Fluting,1705.085,1703.045,2.04,99.88,defoamer ratio (Defoamer 1 (afranil)),1.2,0.0,0.0,2046.1,-2046.1,-2046.1,-100.0
2018,2,0102MPM2,Cannelure (Fluting),Fluting,1705.085,1703.045,2.04,99.88,Retention aids ratio,0.37,0.0,0.0,630.88,-630.88,-630.88,-100.0
2018,2,0102MPM2,Cannelure (Fluting),Fluting,1705.085,1703.045,2.04,99.88,Krofta Polymer ratio,0.35,0.0,0.0,596.78,-596.78,-596.78,-100.0
2018,2,0102MPM2,Cannelure (Fluting),Fluting,1705.085,1703.045,2.04,99.88,Prestige cleaning aids Ratio (prestige),0.5,0.0,0.0,852.54,-852.54,-852.54,-100.0
2018,2,0102MPM2,Kraft pour sacs,Kraft_PM2,716.746,716.746,0.0,100.0,Pulp Ratio,0.82,-3.0,3.0,587.73,-590.73,-584.73,-99.49
2018,2,0102MPM2,Kraft pour sacs,Kraft_PM2,716.746,716.746,0.0,100.0,Standard Pulp ratio,0.5493999999999999,0.0,0.0,393.78,-393.78,-393.78,-100.0
2018,2,0102MPM2,Kraft pour sacs,Kraft_PM2,716.746,716.746,0.0,100.0,Flocon pulp ratio,0.27060000000000006,-324.13,324.13,193.95,-518.09,130.18,67.12
2018,2,0102MPM2,Kraft pour sacs,Kraft_PM2,716.746,716.746,0.0,100.0,Fiber ratio,1.1,0.0,0.0,788.42,-788.42,-788.42,-100.0
2018,2,0102MPM2,Kraft pour sacs,Kraft_PM2,716.746,716.746,0.0,100.0,waste paper Ratio,0.28,-1262.0,1262.0,200.69,-1462.69,1061.31,528.83
2018,2,0102MPM2,Kraft pour sacs,Kraft_PM2,716.746,716.746,0.0,100.0,Starch cationic ratio,26.0,0.0,0.0,18635.4,-18635.4,-18635.4,-100.0
2018,2,0102MPM2,Kraft pour sacs,Kraft_PM2,716.746,716.746,0.0,100.0,Biocide ratio,0.15,0.0,0.0,107.51,-107.51,-107.51,-100.0
2018,2,0102MPM2,Kraft pour sacs,Kraft_PM2,716.746,716.746,0.0,100.0,defoamer ratio (Defoamer 1 (afranil)),1.5,0.0,0.0,1075.12,-1075.12,-1075.12,-100.0
2018,2,0102MPM2,Kraft pour sacs,Kraft_PM2,716.746,716.746,0.0,100.0,Retention aids ratio,0.27,0.0,0.0,193.52,-193.52,-193.52,-100.0
2018,2,0102MPM2,Kraft pour sacs,Kraft_PM2,716.746,716.746,0.0,100.0,Krofta Polymer ratio,0.25,0.0,0.0,179.19,-179.19,-179.19,-100.0
2018,2,0102MPM2,Kraft pour sacs,Kraft_PM2,716.746,716.746,0.0,100.0,Prestige cleaning aids Ratio (prestige),0.4,0.0,0.0,286.7,-286.7,-286.7,-100.0
2018,2,0102MPM2,Kraft pour sacs,Kraft_PM2,716.746,716.746,0.0,100.0,Sizing Kraft (Agent collage ASA),3.2,-3.69,3.69,2293.59,-2297.28,-2289.9,-99.84
2018,2,0102MPM3,Cannelure (Fluting),Fluting_PM3,980.522,980.522,0.0,100.0,Fiber ratio,1.204,0.0,0.0,1180.55,-1180.55,-1180.55,-100.0
2018,2,0102MPM3,Cannelure (Fluting),Fluting_PM3,980.522,980.522,0.0,100.0,waste paper Ratio,1.204,-1180.0,1180.0,1180.55,-2360.55,-0.55,-0.05
2018,2,0102MPM3,Cannelure (Fluting),Fluting_PM3,980.522,980.522,0.0,100.0,Starch cationic ratio,33.0,0.0,0.0,32357.23,-32357.23,-32357.23,-100.0
2018,2,0102MPM3,Cannelure (Fluting),Fluting_PM3,980.522,980.522,0.0,100.0,Biocide ratio,0.15,0.0,0.0,147.08,-147.08,-147.08,-100.0
2018,2,0102MPM3,Cannelure (Fluting),Fluting_PM3,980.522,980.522,0.0,100.0,defoamer ratio (Defoamer 1 (afranil)),0.5,0.0,0.0,490.26,-490.26,-490.26,-100.0
2018,2,0102MPM3,Cannelure (Fluting),Fluting_PM3,980.522,980.522,0.0,100.0,Defoamer 2 (Erol),1.5,0.0,0.0,1470.78,-1470.78,-1470.78,-100.0
2018,2,0102MPM3,Cannelure (Fluting),Fluting_PM3,980.522,980.522,0.0,100.0,Retention aids ratio,0.37,0.0,0.0,362.79,-362.79,-362.79,-100.0
2018,2,0102MPM3,Cannelure (Fluting),Fluting_PM3,980.522,980.522,0.0,100.0,Krofta Polymer ratio,0.37,-1080.0,1080.0,362.79,-1442.79,717.21,197.69
2018,2,0102MPM3,TestLiner,Testliner,215.288,215.288,0.0,100.0,Fiber ratio,1.204,0.0,0.0,259.21,-259.21,-259.21,-100.0
2018,2,0102MPM3,TestLiner,Testliner,215.288,215.288,0.0,100.0,waste paper Ratio,1.204,-1180.0,1180.0,259.21,-1439.21,920.79,355.24
2018,2,0102MPM3,TestLiner,Testliner,215.288,215.288,0.0,100.0,Starch cationic ratio,33.0,0.0,0.0,7104.5,-7104.5,-7104.5,-100.0
2018,2,0102MPM3,TestLiner,Testliner,215.288,215.288,0.0,100.0,Biocide ratio,0.15,0.0,0.0,32.29,-32.29,-32.29,-100.0
2018,2,0102MPM3,TestLiner,Testliner,215.288,215.288,0.0,100.0,defoamer ratio (Defoamer 1 (afranil)),0.5,0.0,0.0,107.64,-107.64,-107.64,-100.0
2018,2,0102MPM3,TestLiner,Testliner,215.288,215.288,0.0,100.0,Defoamer 2 (Erol),1.5,0.0,0.0,322.93,-322.93,-322.93,-100.0
2018,2,0102MPM3,TestLiner,Testliner,215.288,215.288,0.0,100.0,Retention aids ratio,0.37,0.0,0.0,79.66,-79.66,-79.66,-100.0
2018,2,0102MPM3,TestLiner,Testliner,215.288,215.288,0.0,100.0,Krofta Polymer ratio,0.37,-1080.0,1080.0,79.66,-1159.66,1000.34,1255.82
2018,2,0102MPM3,TestLiner,Testliner,215.288,215.288,0.0,100.0,Sizing PPO (Agent de collage),3.5,0.0,0.0,753.51,-753.51,-753.51,-100.0
2018,2,0102MPM3,TestLiner,Testliner,215.288,215.288,0.0,100.0,PAC,3.5,0.0,0.0,753.51,-753.51,-753.51,-100.0
2018,2,0102MPM3,TestLiner Coloré,Test coloré,700.12,700.12,0.0,100.0,Fiber ratio,1.204,0.0,0.0,842.94,-842.94,-842.94,-100.0
2018,2,0102MPM3,TestLiner Coloré,Test coloré,700.12,700.12,0.0,100.0,waste paper Ratio,1.204,-1180.0,1180.0,842.94,-2022.94,337.06,39.99
2018,2,0102MPM3,TestLiner Coloré,Test coloré,700.12,700.12,0.0,100.0,Starch cationic ratio,33.0,0.0,0.0,23103.96,-23103.96,-23103.96,-100.0
2018,2,0102MPM3,TestLiner Coloré,Test coloré,700.12,700.12,0.0,100.0,Dye ratio (Wet end),5.5,-7360.0,7360.0,3850.66,-11210.66,3509.34,91.14
2018,2,0102MPM3,TestLiner Coloré,Test coloré,700.12,700.12,0.0,100.0,Size Press,14.0,0.0,0.0,9801.68,-9801.68,-9801.68,-100.0
2018,2,0102MPM3,TestLiner Coloré,Test coloré,700.12,700.12,0.0,100.0,Biocide ratio,0.15,0.0,0.0,105.02,-105.02,-105.02,-100.0
2018,2,0102MPM3,TestLiner Coloré,Test coloré,700.12,700.12,0.0,100.0,defoamer ratio (Defoamer 1 (afranil)),0.5,0.0,0.0,350.06,-350.06,-350.06,-100.0
2018,2,0102MPM3,TestLiner Coloré,Test coloré,700.12,700.12,0.0,100.0,Defoamer 2 (Erol),1.5,0.0,0.0,1050.18,-1050.18,-1050.18,-100.0
2018,2,0102MPM3,TestLiner Coloré,Test coloré,700.12,700.12,0.0,100.0,Retention aids ratio,0.37,0.0,0.0,259.04,-259.04,-259.04,-100.0
2018,2,0102MPM3,TestLiner Coloré,Test coloré,700.12,700.12,0.0,100.0,Krofta Polymer ratio,0.37,-1080.0,1080.0,259.04,-1339.04,820.96,316.92
2018,2,0102MPM3,TestLiner Coloré,Test coloré,700.12,700.12,0.0,100.0,Sizing PPO (Agent de collage),3.5,0.0,0.0,2450.42,-2450.42,-2450.42,-100.0
2018,2,0102MPM3,TestLiner Coloré,Test coloré,700.12,700.12,0.0,100.0,PAC,3.5,0.0,0.0,2450.42,-2450.42,-2450.42,-100.0
2018,3,0102MPM2,Cannelure (Fluting),Fluting,53.988,53.988,0.0,100.0,Fiber ratio,1.204,0.0,0.0,65.0,-65.0,-65.0,-100.0
2018,3,0102MPM2,Cannelure (Fluting),Fluting,53.988,53.988,0.0,100.0,waste paper Ratio,1.204,-430.0,430.0,65.0,-495.0,365.0,561.52
2018,3,0102MPM2,Cannelure (Fluting),Fluting,53.988,53.988,0.0,100.0,Starch cationic ratio,15.0,0.0,0.0,809.82,-809.82,-809.82,-100.0
2018,3,0102MPM2,Cannelure (Fluting),Fluting,53.988,53.988,0.0,100.0,Starch oxidized ratio,50.0,0.0,0.0,2699.4,-2699.4,-2699.4,-100.0
2018,3,0102MPM2,Cannelure (Fluting),Fluting,53.988,53.988,0.0,100.0,Biocide ratio,0.15,0.0,0.0,8.1,-8.1,-8.1,-100.0
2018,3,0102MPM2,Cannelure (Fluting),Fluting,53.988,53.988,0.0,100.0,defoamer ratio (Defoamer 1 (afranil)),1.2,0.0,0.0,64.79,-64.79,-64.79,-100.0
2018,3,0102MPM2,Cannelure (Fluting),Fluting,53.988,53.988,0.0,100.0,Retention aids ratio,0.37,0.0,0.0,19.98,-19.98,-19.98,-100.0
2018,3,0102MPM2,Cannelure (Fluting),Fluting,53.988,53.988,0.0,100.0,Krofta Polymer ratio,0.35,0.0,0.0,18.9,-18.9,-18.9,-100.0
2018,3,0102MPM2,Cannelure (Fluting),Fluting,53.988,53.988,0.0,100.0,Prestige cleaning aids Ratio (prestige),0.5,0.0,0.0,26.99,-26.99,-26.99,-100.0
2018,3,0102MPM2,Kraft pour sacs,Kraft_PM2,3090.443,3089.483,0.96,99.97,Pulp Ratio,0.82,0.0,0.0,2534.16,-2534.16,-2534.16,-100.0
2018,3,0102MPM2,Kraft pour sacs,Kraft_PM2,3090.443,3089.483,0.96,99.97,Standard Pulp ratio,0.5493999999999999,0.0,0.0,1697.89,-1697.89,-1697.89,-100.0
2018,3,0102MPM2,Kraft pour sacs,Kraft_PM2,3090.443,3089.483,0.96,99.97,Flocon pulp ratio,0.27060000000000006,-1288.9,1288.9,836.27,-2125.17,452.62,54.12
2018,3,0102MPM2,Kraft pour sacs,Kraft_PM2,3090.443,3089.483,0.96,99.97,Fiber ratio,1.1,0.0,0.0,3399.49,-3399.49,-3399.49,-100.0
2018,3,0102MPM2,Kraft pour sacs,Kraft_PM2,3090.443,3089.483,0.96,99.97,waste paper Ratio,0.28,-430.0,430.0,865.32,-1295.32,-435.32,-50.31
2018,3,0102MPM2,Kraft pour sacs,Kraft_PM2,3090.443,3089.483,0.96,99.97,Starch cationic ratio,26.0,0.0,0.0,80351.52,-80351.52,-80351.52,-100.0
2018,3,0102MPM2,Kraft pour sacs,Kraft_PM2,3090.443,3089.483,0.96,99.97,Biocide ratio,0.15,0.0,0.0,463.57,-463.57,-463.57,-100.0
2018,3,0102MPM2,Kraft pour sacs,Kraft_PM2,3090.443,3089.483,0.96,99.97,defoamer ratio (Defoamer 1 (afranil)),1.5,0.0,0.0,4635.66,-4635.66,-4635.66,-100.0
2018,3,0102MPM2,Kraft pour sacs,Kraft_PM2,3090.443,3089.483,0.96,99.97,Retention aids ratio,0.27,0.0,0.0,834.42,-834.42,-834.42,-100.0
2018,3,0102MPM2,Kraft pour sacs,Kraft_PM2,3090.443,3089.483,0.96,99.97,Krofta Polymer ratio,0.25,0.0,0.0,772.61,-772.61,-772.61,-100.0
2018,3,0102MPM2,Kraft pour sacs,Kraft_PM2,3090.443,3089.483,0.96,99.97,Prestige cleaning aids Ratio (prestige),0.4,0.0,0.0,1236.18,-1236.18,-1236.18,-100.0
2018,3,0102MPM2,Kraft pour sacs,Kraft_PM2,3090.443,3089.483,0.96,99.97,Sizing Kraft (Agent collage ASA),3.2,-14.18,14.18,9889.42,-9903.59,-9875.24,-99.86
2018,3,0102MPM3,Cannelure (Fluting),Fluting_PM3,1354.616,1352.776,1.84,99.86,Fiber ratio,1.204,0.0,0.0,1630.96,-1630.96,-1630.96,-100.0
2018,3,0102MPM3,Cannelure (Fluting),Fluting_PM3,1354.616,1352.776,1.84,99.86,waste paper Ratio,1.204,-1215.0,1215.0,1630.96,-2845.96,-415.96,-25.5
2018,3,0102MPM3,Cannelure (Fluting),Fluting_PM3,1354.616,1352.776,1.84,99.86,Starch cationic ratio,33.0,0.0,0.0,44702.33,-44702.33,-44702.33,-100.0
2018,3,0102MPM3,Cannelure (Fluting),Fluting_PM3,1354.616,1352.776,1.84,99.86,Biocide ratio,0.15,0.0,0.0,203.19,-203.19,-203.19,-100.0
2018,3,0102MPM3,Cannelure (Fluting),Fluting_PM3,1354.616,1352.776,1.84,99.86,defoamer ratio (Defoamer 1 (afranil)),0.5,0.0,0.0,677.31,-677.31,-677.31,-100.0
2018,3,0102MPM3,Cannelure (Fluting),Fluting_PM3,1354.616,1352.776,1.84,99.86,Defoamer 2 (Erol),1.5,0.0,0.0,2031.92,-2031.92,-2031.92,-100.0
2018,3,0102MPM3,Cannelure (Fluting),Fluting_PM3,1354.616,1352.776,1.84,99.86,Retention aids ratio,0.37,0.0,0.0,501.21,-501.21,-501.21,-100.0
2018,3,0102MPM3,Cannelure (Fluting),Fluting_PM3,1354.616,1352.776,1.84,99.86,Krofta Polymer ratio,0.37,-1295.0,1295.0,501.21,-1796.21,793.79,158.38
2018,3,0102MPM3,TestLiner,Testliner,491.908,491.908,0.0,100.0,Fiber ratio,1.204,0.0,0.0,592.26,-592.26,-592.26,-100.0
2018,3,0102MPM3,TestLiner,Testliner,491.908,491.908,0.0,100.0,waste paper Ratio,1.204,-1215.0,1215.0,592.26,-1807.26,622.74,105.15
2018,3,0102MPM3,TestLiner,Testliner,491.908,491.908,0.0,100.0,Starch cationic ratio,33.0,0.0,0.0,16232.96,-16232.96,-16232.96,-100.0
2018,3,0102MPM3,TestLiner,Testliner,491.908,491.908,0.0,100.0,Biocide ratio,0.15,0.0,0.0,73.79,-73.79,-73.79,-100.0
2018,3,0102MPM3,TestLiner,Testliner,491.908,491.908,0.0,100.0,defoamer ratio (Defoamer 1 (afranil)),0.5,0.0,0.0,245.95,-245.95,-245.95,-100.0
2018,3,0102MPM3,TestLiner,Testliner,491.908,491.908,0.0,100.0,Defoamer 2 (Erol),1.5,0.0,0.0,737.86,-737.86,-737.86,-100.0
2018,3,0102MPM3,TestLiner,Testliner,491.908,491.908,0.0,100.0,Retention aids ratio,0.37,0.0,0.0,182.01,-182.01,-182.01,-100.0
2018,3,0102MPM3,TestLiner,Testliner,491.908,491.908,0.0,100.0,Krofta Polymer ratio,0.37,-1295.0,1295.0,182.01,-1477.01,1112.99,611.52
2018,3,0102MPM3,TestLiner,Testliner,491.908,491.908,0.0,100.0,Sizing PPO (Agent de collage),3.5,0.0,0.0,1721.68,-1721.68,-1721.68,-100.0
2018,3,0102MPM3,TestLiner,Testliner,491.908,491.908,0.0,100.0,PAC,3.5,0.0,0.0,1721.68,-1721.68,-1721.68,-100.0
2018,3,0102MPM3,TestLiner Coloré,Test coloré,412.61,412.61,0.0,100.0,Fiber ratio,1.204,0.0,0.0,496.78,-496.78,-496.78,-100.0
2018,3,0102MPM3,TestLiner Coloré,Test coloré,412.61,412.61,0.0,100.0,waste paper Ratio,1.204,-1215.0,1215.0,496.78,-1711.78,718.22,144.57
2018,3,0102MPM3,TestLiner Coloré,Test coloré,412.61,412.61,0.0,100.0,Starch cationic ratio,33.0,0.0,0.0,13616.13,-13616.13,-13616.13,-100.0
2018,3,0102MPM3,TestLiner Coloré,Test coloré,412.61,412.61,0.0,100.0,Dye ratio (Wet end),5.5,-4100.0,4100.0,2269.36,-6369.36,1830.64,80.67
2018,3,0102MPM3,TestLiner Coloré,Test coloré,412.61,412.61,0.0,100.0,Size Press,14.0,0.0,0.0,5776.54,-5776.54,-5776.54,-100.0
2018,3,0102MPM3,TestLiner Coloré,Test coloré,412.61,412.61,0.0,100.0,Biocide ratio,0.15,0.0,0.0,61.89,-61.89,-61.89,-100.0
2018,3,0102MPM3,TestLiner Coloré,Test coloré,412.61,412.61,0.0,100.0,defoamer ratio (Defoamer 1 (afranil)),0.5,0.0,0.0,206.31,-206.3,-206.3,-100.0
2018,3,0102MPM3,TestLiner Coloré,Test coloré,412.61,412.61,0.0,100.0,Defoamer 2 (Erol),1.5,0.0,0.0,618.91,-618.92,-618.92,-100.0
2018,3,0102MPM3,TestLiner Coloré,Test coloré,412.61,412.61,0.0,100.0,Retention aids ratio,0.37,0.0,0.0,152.67,-152.67,-152.67,-100.0
